Month,Scope,Case_ID,Tier,Case_Type,Segment,Factor,Case_Name_TH,Input_Rebased,SA,SA_Floored,SA_Rebased,MA3_Centered
2017-05,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0010185170,0.0010185170,0.0010234493,0.0010223939
2017-06,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0010189240,0.0010189240,0.0010238583,0.0010231930
2017-07,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0010173449,0.0010173449,0.0010222715,0.0010225430
2017-08,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0010165763,0.0010165763,0.0010214992,0.0010226743
2017-09,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0010193161,0.0010193161,0.0010242523,0.0010269144
2017-10,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0010300036,0.0010300036,0.0010349916,0.0010386467
2017-11,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0010516037,0.0010516037,0.0010566963,0.0010613817
2017-12,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0010871925,0.0010871925,0.0010924573,0.0010958990
2018-01,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0011330565,0.0011330565,0.0011385435,0.0011406048
2018-02,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0011850749,0.0011850749,0.0011908137,0.0011600263
2018-03,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0011451762,0.0011451762,0.0011507218,0.0011962193
2018-04,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0012411121,0.0012411121,0.0012471223,0.0013099020
2018-05,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0015244795,0.0015244795,0.0015318620,0.0015419526
2018-06,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0018379730,0.0018379730,0.0018468736,0.0018076262
2018-07,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0020342918,0.0020342918,0.0020441431,0.0020566796
2018-08,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0022680387,0.0022680387,0.0022790220,0.0022938732
2018-09,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0025461246,0.0025461246,0.0025584545,0.0025769376
2018-10,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0028793925,0.0028793925,0.0028933363,0.0029174417
2018-11,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0032846281,0.0032846281,0.0033005343,0.0020646235
2018-12,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0042992513,0.0000000000,0.0000000000,0.0020523327
2019-01,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0028426977,0.0028426977,0.0028564638,0.0009521546
2019-02,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0020705683,0.0000000000,0.0000000000,0.0017934094
2019-03,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0025116016,0.0025116016,0.0025237644,0.0030169543
2019-04,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0064956425,0.0064956425,0.0065270985,0.0060439678
2019-05,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0090372764,0.0090372764,0.0090810406,0.0093260879
2019-06,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0123105094,0.0123105094,0.0123701247,0.0121399992
2019-07,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0148966933,0.0148966933,0.0149688324,0.0150803078
2019-08,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0178156914,0.0178156914,0.0179019662,0.0109569329
2019-09,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0075426033,0.0000000000,0.0000000000,0.0081635748
2019-10,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0065570050,0.0065570050,0.0065887582,0.0115872240
2019-11,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0280371403,0.0280371403,0.0281729138,0.0145165226
2019-12,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0087455443,0.0087455443,0.0087878957,0.0163954735
2020-01,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0121666923,0.0121666923,0.0122256111,0.0070045023
2020-02,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0093925618,0.0000000000,0.0000000000,0.0040752037
2020-03,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0207858058,0.0000000000,0.0000000000,0.0000000000
2020-04,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0180233085,0.0000000000,0.0000000000,0.0017961336
2020-05,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0053624325,0.0053624325,0.0053884008,0.0017961336
2020-06,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0297302753,0.0000000000,0.0000000000,0.0017961336
2020-07,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0513198932,0.0000000000,0.0000000000,0.0198794036
2020-08,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0593507968,0.0593507968,0.0596382107,0.0198794036
2020-09,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0206863182,0.0000000000,0.0000000000,0.0198794036
2020-10,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0180624044,0.0000000000,0.0000000000,0.0184893518
2020-11,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0552007386,0.0552007386,0.0554680554,0.0205200332
2020-12,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0060626848,0.0060626848,0.0060920441,0.0205200332
2021-01,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0375903868,0.0000000000,0.0000000000,0.0020306814
2021-02,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0648061484,0.0000000000,0.0000000000,0.0000000000
2021-03,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0920369367,0.0000000000,0.0000000000,0.0000000000
2021-04,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.1118372246,0.0000000000,0.0000000000,0.0000000000
2021-05,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.1247048273,0.0000000000,0.0000000000,0.0000000000
2021-06,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.1500100789,0.0000000000,0.0000000000,0.0000000000
2021-07,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.1636487831,0.0000000000,0.0000000000,0.4443217133
2021-08,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,1.3265411926,1.3265411926,1.3329651400,0.4443217133
2021-09,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.1259458322,0.0000000000,0.0000000000,0.4443217133
2021-10,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.1420505267,0.0000000000,0.0000000000,0.0038028776
2021-11,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.0113536514,0.0113536514,0.0114086329,0.0038028776
2021-12,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.0919506535,0.0000000000,0.0000000000,0.0038028776
2022-01,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.1883239273,0.0000000000,0.0000000000,0.0000000000
2022-02,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.2169164944,0.0000000000,0.0000000000,0.0000000000
2022-03,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.2435910175,0.0000000000,0.0000000000,0.0000000000
2022-04,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.2690101623,0.0000000000,0.0000000000,0.0000000000
2022-05,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.2923281801,0.0000000000,0.0000000000,0.0000000000
2022-06,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.3153381064,0.0000000000,0.0000000000,0.0000000000
2022-07,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.3379412402,0.0000000000,0.0000000000,0.8529292515
2022-08,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,2.5464562108,2.5464562108,2.5587877545,0.8529292515
2022-09,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.2089591291,0.0000000000,0.0000000000,0.8529292515
2022-10,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.2267899535,0.0000000000,0.0000000000,0.1735117274
2022-11,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,0.5180265715,0.5180265715,0.5205351823,0.1735117274
2022-12,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.1307539525,0.0000000000,0.0000000000,0.1735117274
2023-01,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4307186274,0.0000000000,0.0000000000,0.0000000000
2023-02,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4600842998,0.0000000000,0.0000000000,0.0000000000
2023-03,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4897025152,0.0000000000,0.0000000000,0.0000000000
2023-04,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.3637946612,0.0000000000,0.0000000000,0.0000000000
2023-05,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.3898447875,0.0000000000,0.0000000000,0.0000000000
2023-06,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4160923242,0.0000000000,0.0000000000,0.0000000000
2023-07,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4422779923,0.0000000000,0.0000000000,0.8168693330
2023-08,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,2.4387978051,2.4387978051,2.4506079991,0.8168693330
2023-09,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.3188486807,0.0000000000,0.0000000000,0.8168693330
2023-10,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.3371445443,0.0000000000,0.0000000000,0.8099354313
2023-11,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,2.4180963493,2.4180963493,2.4298062938,0.8099354313
2023-12,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.2351296518,0.0000000000,0.0000000000,0.8099354313
2024-01,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.6701648370,0.0000000000,0.0000000000,0.0000000000
2024-02,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.6950306822,0.0000000000,0.0000000000,0.0000000000
2024-03,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.7173990690,0.0000000000,0.0000000000,0.0000000000
2024-04,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4269374085,0.0000000000,0.0000000000,0.0000000000
2024-05,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4395985273,0.0000000000,0.0000000000,0.0000000000
2024-06,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4524430526,0.0000000000,0.0000000000,0.0000000000
2024-07,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4656321064,0.0000000000,0.0000000000,0.8130458479
2024-08,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,2.4273826290,2.4273826290,2.4391375436,0.8130458479
2024-09,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.3201769946,0.0000000000,0.0000000000,0.8130458479
2024-10,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.3308565225,0.0000000000,0.0000000000,0.8362126267
2024-11,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,2.4965480232,2.4965480232,2.5086378801,0.8362126267
2024-12,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.2220707940,0.0000000000,0.0000000000,0.8362126267
2025-01,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.8000027699,0.0000000000,0.0000000000,0.0000000000
2025-02,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.8333094676,0.0000000000,0.0000000000,0.0000000000
2025-03,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.8653054325,0.0000000000,0.0000000000,0.0000000000
2025-04,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4294368159,0.0000000000,0.0000000000,0.0000000000
2025-05,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4487362573,0.0000000000,0.0000000000,0.0000000000
2025-06,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4682417285,0.0000000000,0.0000000000,0.0000000000
2025-07,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.4878095616,0.0000000000,0.0000000000,0.8037251109
2025-08,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,2.3995551762,2.3995551762,2.4111753327,0.8037251109
2025-09,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.3523802110,0.0000000000,0.0000000000,0.8037251109
2025-10,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.3657361333,0.0000000000,0.0000000000,1.1705090178
2025-11,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,3.4946039812,3.4946039812,3.5115270533,1.1705090178
2025-12,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.2564827812,0.0000000000,0.0000000000,1.1705090178
2026-01,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-0.9733220298,0.0000000000,0.0000000000,0.0000000000
2026-02,REG_ISAN20,FU001,T1,keyword,Formal,Push,ค้างชำระหนี้,0.0000000000,-1.0063809638,0.0000000000,0.0000000000,0.0000000000
